Protein1,Protein2,Score,Experimental System Type
FOXO4,CREBBP,984,genetic
ITPR3,ANK1,984,genetic
DLG3,DLG2,984,genetic
EIF6,RPF2,984,genetic
BMS1,LOC102724159,984,genetic
BMPR2,SMAD5,984,genetic
AR,NCOA1,984,genetic
ECE1,EDN1,984,genetic
EIF2S2,RPS14,984,genetic
EIF2S2,RPS13,984,genetic
NOTCH4,MAML1,984,genetic
XPA,RPA1,984,genetic
XPA,GTF2H1,984,genetic
MRTO4,RPS3,984,genetic
MRTO4,RPS18,984,genetic
MRTO4,MRPS16,984,genetic
MRTO4,RPS15,984,genetic
UBR4,KCMF1,984,genetic
HSD17B3,HSD17B1,984,genetic
ALDH4A1,OAT,984,genetic
SDHD,NDUFB8,984,genetic
SDHD,NDUFS8,984,genetic
HSPA1A,DNAJA1,984,genetic
SYK,FCGR3B,984,genetic
IRS2,PIK3CA,984,genetic
IRS2,IGF1,984,genetic
ABI1,BAIAP2,984,genetic
FOXP3,STAT3,984,genetic
CCDC22,COMMD2,984,genetic
CCDC22,VPS26C,984,genetic
APBB1IP,RAP1B,984,genetic
CCDC93,VPS26C,984,genetic
DHX16,PLRG1,984,genetic
GATA1,EP300,984,genetic
WAS,PFN4,984,genetic
EXOSC10,WDR3,984,genetic
SF1,U2AF1,984,genetic
DNAJC11,IMMT,984,genetic
MAOB,DBH,984,genetic
TAF2,ERCC3,984,genetic
NUP160,NUP35,984,genetic
RPS16,MPHOSPH10,984,genetic
RPS16,WDR3,984,genetic
RPS16,UTP3,984,genetic
RPS16,EIF3K,984,genetic
RPS16,TBL3,984,genetic
RPS16,NOP58,984,genetic
RPS16,UTP4,984,genetic
GNB1,DRD3,984,genetic
GNB1,MTNR1B,984,genetic
PIGO,PIGT,984,genetic
FANCG,XRCC3,984,genetic
UQCRQ,C1orf198,984,genetic
NPHS1,KIRREL2,984,genetic
IL1RAPL1,NCS1,984,genetic
PCYT1B,CEPT1,984,genetic
EDN1,ECE1,984,genetic
FOXO1,EP300,984,genetic
RPS6KA3,MAPK3,984,genetic
B4GALT1,B3GALT1,984,genetic
DNAJA1,HSPA1A,984,genetic
NDUFB6,ATP5PF,984,genetic
IL2RA,IL4,984,genetic
RPS6,UTP4,984,genetic
RPS6,EIF3A,984,genetic
RPS6,UTP14A,984,genetic
RPS6,EIF1,984,genetic
BTF3,RPL23A,984,genetic
BTF3,RPL24,984,genetic
BTF3,RPL32,984,genetic
AMELX,ENAM,984,genetic
AMELX,AMBN,984,genetic
RABGEF1,RABEP2,984,genetic
PFKP,TALDO1,984,genetic
CCP110,CCNF,984,genetic
TNNT3,TNNC1,984,genetic
JAK2,PTPN6,984,genetic
NOL10,RSL1D1,984,genetic
NUP58,RANBP2,984,genetic
NUP58,SEH1L,984,genetic
NUP58,NUP188,984,genetic
RCL1,DIMT1,984,genetic
RCL1,RPS11,984,genetic
YWHAQ,YWHAE,984,genetic
YWHAQ,BAD,984,genetic
PLIN5,PNPLA2,984,genetic
TP53BP1,XRCC6,984,genetic
PSME1,PSMB2,984,genetic
CACNA2D4,CACNA1C,984,genetic
DRD3,GNB1,984,genetic
SEC13,NUP54,984,genetic
MRPL2,RPS18,984,genetic
NOX5,DUOX1,984,genetic
KCNQ3,CALM1,984,genetic
RTF1,POLR2C,984,genetic
RPS9,MRPL21,984,genetic
RPS9,MRPL3,984,genetic
RPS9,IMP3,984,genetic
RPS9,TUFM,984,genetic
TFPT,NFRKB,984,genetic
AKT2,PIK3CA,984,genetic
EEF1B2,RPS7,984,genetic
EEF1B2,RPS2,984,genetic
BDH1,OXCT1,984,genetic
GRB2,BTK,984,genetic
GRB2,FGFR3,984,genetic
PDK1,PDHB,984,genetic
RAD9B,RAD17,984,genetic
B3GALT1,B4GALT1,984,genetic
SCN3B,SCN4B,984,genetic
IGF1,IRS2,984,genetic
DBH,MAOB,984,genetic
DBH,DDC,984,genetic
CUL5,APOBEC3G,984,genetic
BCL2L11,FOXO3,984,genetic
DRD1,GNAL,984,genetic
PTTG1,CCNB1,984,genetic
RPL24,BTF3,984,genetic
RPL24,EIF5A,984,genetic
UTP14A,RPS7,984,genetic
UTP14A,RPS6,984,genetic
BAD,YWHAQ,984,genetic
ELOVL6,SCD,984,genetic
BRD7,DPF3,984,genetic
MYLK3,CALM1,984,genetic
OR10W1,MT-CO3,984,genetic
SPP1,SPARC,984,genetic
ULK2,BECN2,984,genetic
MAPK8,CRK,984,genetic
ERO1A,PDIA4,984,genetic
HECW1,DVL1,984,genetic
RPS29,RPL39L,984,genetic
ITGB1,ACTB,984,genetic
ITGB1,COL1A1,984,genetic
ENAM,AMELX,984,genetic
RPL14,GTPBP4,984,genetic
TAX1BP1,TRAF6,984,genetic
CYP19A1,HSD17B1,984,genetic
PKIA,PRKACB,984,genetic
ARHGAP21,ARF1,984,genetic
HLA-A,TAP1,984,genetic
HLA-A,KIR2DL1,984,genetic
RPS8,RPL22L1,984,genetic
RPS8,EIF5A,984,genetic
RPS8,NAT10,984,genetic
BICRA,BCL7C,984,genetic
UBE2G1,UBA52,984,genetic
UBE2G1,UBC,984,genetic
CCNF,CCP110,984,genetic
SMU1,PRPF3,984,genetic
SMU1,SF3A3,984,genetic
INS,IAPP,984,genetic
PTK2B,PTK2,984,genetic
TCTN1,CEP290,984,genetic
CHMP7,CHMP4A,984,genetic
MED13,MED11,984,genetic
BCL2,CASP8,984,genetic
CSNK1D,CRY2,984,genetic
CSNK1D,PER1,984,genetic
SHARPIN,BIRC2,984,genetic
UBE2D2,UBE3A,984,genetic
UBE2D2,NEDD8,984,genetic
ATP5F1A,RPL11,984,genetic
KSR1,BRAP,984,genetic
HLCS,MCCC1,984,genetic
MRPS6,MRPL42,984,genetic
MAP3K1,TRAF2,984,genetic
KCNU1,KCNMB4,984,genetic
SEH1L,NUP62,984,genetic
SEH1L,NUP58,984,genetic
SNU13,FBLL1,984,genetic
SUN1,SYNE3,984,genetic
CASTOR1,WDR59,984,genetic
TFIP11,TUFT1,984,genetic
CDKN1A,STAT3,984,genetic
MRPS12,RPS15,984,genetic
APOBEC3G,CUL5,984,genetic
NCOA1,AR,984,genetic
NOLC1,NOP58,984,genetic
IL6,STAT3,984,genetic
SMS,ODC1,984,genetic
RPS14,EIF2S2,984,genetic
BUD31,SF3A3,984,genetic
LTBP1,TGFB3,984,genetic
PBRM1,ACTB,984,genetic
RPL31,RPL39L,984,genetic
KCMF1,UBR4,984,genetic
CXCR4,CXCL14,984,genetic
IMMT,DNAJC11,984,genetic
UBA52,RAD23A,984,genetic
UBA52,EIF5A,984,genetic
ARPC4,NCKIPSD,984,genetic
OGDH,IDH3B,984,genetic
NFATC4,GATA4,984,genetic
RPL23A,BTF3,984,genetic
RPL23A,IMP3,984,genetic
RPL23A,RPL7L1,984,genetic
NDUFA11,MT-ND4L,984,genetic
CHCHD3,MTX2,984,genetic
RPSA,EEF1G,984,genetic
RPSA,RPS4Y2,984,genetic
RPL39L,RPL31,984,genetic
RPL39L,RPS29,984,genetic
RPL39L,RPL29,984,genetic
ATP5PF,NDUFB6,984,genetic
ATP5PF,ATP5MGL,984,genetic
TMEM67,TCTN3,984,genetic
GLI2,BTRC,984,genetic
SCFD1,NAPA,984,genetic
CHEK1,CDC25B,984,genetic
INO80C,ACTL6A,984,genetic
AGR2,LYPD3,984,genetic
PTPN6,JAK2,984,genetic
IGF2,HSPB3,984,genetic
STRAP,PBLD,984,genetic
SMARCD2,BCL7B,984,genetic
RPS18,MRTO4,984,genetic
RPS18,MRPL2,984,genetic
RPS18,KRR1,984,genetic
RPS18,CUL7,984,genetic
EPS15L1,STON2,984,genetic
SNRPG,SNRNP35,984,genetic
ZNF516,KDM1A,984,genetic
CXCR6,CXCL9,984,genetic
RAPGEF3,PRKACB,984,genetic
GNL3,DDX18,984,genetic
FTSJ3,DDX55,984,genetic
GRID2IP,GRID2,984,genetic
TNF,LTA,984,genetic
TNF,FASLG,984,genetic
PRNP,SNCA,984,genetic
KYAT1,KMO,984,genetic
PPP2R2D,ARPP19,984,genetic
SNX27,VPS35,984,genetic
SNRPE,GEMIN7,984,genetic
SNRPE,MFAP1,984,genetic
PENK,OPRD1,984,genetic
BUD23,TSR1,984,genetic
BMPR1B,GDF7,984,genetic
MTO1,TRMU,984,genetic
RPF2,RPF1,984,genetic
RPF2,EIF6,984,genetic
RPL6,RPL22L1,984,genetic
RPL6,SERBP1,984,genetic
SNRNP35,SNRPG,984,genetic
SNRNP35,RNPC3,984,genetic
BRAP,KSR1,984,genetic
DDC,DBH,984,genetic
IFT74,TTC26,984,genetic
VGLL4,TEAD1,984,genetic
NOP14,DIEXF,984,genetic
KAT8,KANSL3,984,genetic
NDUFB3,NDUFAF1,984,genetic
CNTN6,CHL1,984,genetic
GBE1,OTC,984,genetic
DNTTIP2,FBL,984,genetic
DNTTIP2,PWP2,984,genetic
BCL7B,ARID1B,984,genetic
GABARAPL1,PIK3C3,984,genetic
GABARAPL1,TBC1D15,984,genetic
SNRPB,MAGOHB,984,genetic
SNRPB,IK,984,genetic
SNRPB,PRPF38A,984,genetic
RPS24,UTP4,984,genetic
RPS24,MRPS11,984,genetic
RPS24,RRP7A,984,genetic
RPS24,EIF3D,984,genetic
TICAM2,TRAF6,984,genetic
SLC35A2,UGT1A1,984,genetic
EIF4G1,EIF3I,984,genetic
MFN2,DNM1L,984,genetic
RPL32,BTF3,984,genetic
SPATA2,RBCK1,984,genetic
MRPS22,AURKAIP1,984,genetic
RPL37A,RPL22L1,984,genetic
RPL7L1,RPS2,984,genetic
RPL7L1,RPL23A,984,genetic
RPL7L1,RPL4,984,genetic
RPL7L1,RPL15,984,genetic
RPL7L1,RPL11,984,genetic
VAMP2,STX12,984,genetic
CDKN2A,NRAS,984,genetic
BRCA1,CDK2,984,genetic
DIEXF,NOP14,984,genetic
BRAF,HSP90AA1,984,genetic
CALML4,CAMK2G,984,genetic
TTC26,IFT74,984,genetic
TRPC1,ITPR1,984,genetic
EIF1,RACK1,984,genetic
EIF1,RPS6,984,genetic
EIF1,EIF2D,984,genetic
EIF1,RPS23,984,genetic
COMMD2,CCDC22,984,genetic
HACD4,TECR,984,genetic
RPL23,RPS27L,984,genetic
ATP5MGL,ATP5PF,984,genetic
ALYREF,RBM8A,984,genetic
ALYREF,SRSF1,984,genetic
MRPL36,RPS20,984,genetic
MRPL36,IMP3,984,genetic
PLRG1,DHX16,984,genetic
MTX3,MTX2,984,genetic
NEDD4,PTEN,984,genetic
COX7C,NDUFB4,984,genetic
RAD17,RAD9B,984,genetic
RACK1,EIF1,984,genetic
RIMS2,UNC13B,984,genetic
ABL2,RIN1,984,genetic
TOB1,CNOT1,984,genetic
RPL30,RPL22L1,984,genetic
ANGPT1,FLT1,984,genetic
UTP14C,UTP6,984,genetic
GRIA1,SHISA9,984,genetic
CCNE2,CDC25A,984,genetic
RPS20,MRPL36,984,genetic
RPS20,EIF3E,984,genetic
HDAC2,RUNX1,984,genetic
UQCRB,COX7B,984,genetic
IGLL5,CD79A,984,genetic
EIF3F,EIF2S1,984,genetic
TYK2,STAT5B,984,genetic
RNPC3,SNRNP35,984,genetic
TRAF6,TICAM2,984,genetic
TRAF6,TAX1BP1,984,genetic
FCGR3B,SYK,984,genetic
EIF4G2,EIF4G1,984,genetic
NCAPD3,NCAPD2,984,genetic
PNLIPRP1,PNLIP,984,genetic
H2AX,HIST3H3,984,genetic
CDC27,FBXO5,984,genetic
ATP6V0B,ATP6V1C2,984,genetic
RPS25,EIF3A,984,genetic
RPS25,EIF3D,984,genetic
TEAD1,VGLL4,984,genetic
RPS13,EIF2S2,984,genetic
HSPA8,PABPC1,984,genetic
DICER1,DDX6,984,genetic
CUL7,MRPS9,984,genetic
CUL7,RPS18,984,genetic
PSMD9,PSMD4,984,genetic
NR4A1,EP300,984,genetic
CLTCL1,EPN2,984,genetic
UBC,TOM1,984,genetic
UBC,JOSD2,984,genetic
SMAD5,BMPR2,984,genetic
CEPT1,PCYT1B,984,genetic
TUBA1C,TUBA1B,984,genetic
HSD3B2,CYP11B2,984,genetic
NLRP2,NLRP1,984,genetic
BCL7A,DPF2,984,genetic
RRP12,NAT10,984,genetic
RRP12,PDCD11,984,genetic
RPL18,RPS27L,984,genetic
RPL18,NSA2,984,genetic
FRS2,FGFR4,984,genetic
NACA,RPLP0,984,genetic
TBC1D15,GABARAPL1,984,genetic
DNM1L,MFN2,984,genetic
RPLP0,TUFM,984,genetic
RPLP0,PDCD11,984,genetic
RPLP0,NACA,984,genetic
TWF1,CAPZB,984,genetic
MRPL42,MRPL13,984,genetic
MYL6B,MYL12A,984,genetic
VTI1B,SEC22B,984,genetic
STON2,EPS15L1,984,genetic
XRCC3,FANCG,984,genetic
ITGB3,ITGA2,984,genetic
ITGB3,THBS1,984,genetic
TLE3,TLE1,984,genetic
TLN2,FN1,984,genetic
SHISA9,GRIA1,984,genetic
ARPP19,PPP2R2D,984,genetic
TBL3,RPS16,984,genetic
TBL3,RPS7,984,genetic
BOP1,DDX55,984,genetic
TUBB8,TUBA1B,984,genetic
COX4I1,NDUFB9,984,genetic
MLST8,RRAGC,984,genetic
NDUFAB1,NDUFC2-KCTD14,984,genetic
NUP88,NUP54,984,genetic
USP6,TSC2,984,genetic
RSL1D1,EMG1,984,genetic
RSL1D1,NAT10,984,genetic
RSL1D1,NOL10,984,genetic
POLR2A,MED21,984,genetic
RBM8A,ALYREF,984,genetic
RNF43,FZD5,984,genetic
RPL17-C18orf32,RPS27,984,genetic
SEC22B,VTI1B,984,genetic
ARHGDIA,AKT1,984,genetic
RPS15,MRTO4,984,genetic
RPS15,RPS4Y2,984,genetic
RPS15,MRPS12,984,genetic
NLRP7,NLRP3,984,genetic
TTN,ANK1,984,genetic
MICOS13,MICOS10,984,genetic
FPR2,FPR1,984,genetic
JOSD2,UBC,984,genetic
DTNA,SNTA1,984,genetic
EMG1,RSL1D1,984,genetic
NUP62,SEH1L,984,genetic
NUP62,NUP43,984,genetic
NUP62,NUP210,984,genetic
FPR1,FPR2,984,genetic
POLD1,REV3L,984,genetic
RPS28,NOL6,984,genetic
RPS28,FCF1,984,genetic
RPS28,HEATR1,984,genetic
RPS28,UTP4,984,genetic
RPS5,NAT10,984,genetic
SNRNP70,SART1,984,genetic
SNRNP70,LUC7L2,984,genetic
RUVBL2,UCHL5,984,genetic
FBLL1,SNU13,984,genetic
UPP2,UMPS,984,genetic
CHMP4A,CHMP7,984,genetic
RPAP2,POLR2C,984,genetic
APBB1,APLP2,984,genetic
GRIN2B,NOS1,984,genetic
HIST1H2BO,DNMT3B,984,genetic
TPT1,RPS3,984,genetic
AATF,PWP2,984,genetic
CCL3,CXCR2,984,genetic
NOS1,GRIN2B,984,genetic
CRY2,CSNK1D,984,genetic
TNFRSF9,TRAF1,984,genetic
NDUFC2-KCTD14,NDUFAB1,984,genetic
UBB,PSMD2,984,genetic
MYC,EZH2,984,genetic
UNC13B,RIMS2,984,genetic
HIST3H2BB,HIST2H3D,984,genetic
HIST3H2BB,H3C8,984,genetic
DPF3,BRD7,984,genetic
USH1G,PCDH15,984,genetic
CD99L2,CD99,984,genetic
EPHA5,EFNA2,984,genetic
TADA2A,DR1,984,genetic
GRIA3,CACNG2,984,genetic
MAPK8IP3,MAP2K4,984,genetic
LOC102724159,BMS1,984,genetic
NDUFA6,COX5B,984,genetic
IDH3B,OGDH,984,genetic
DCAF7,CUL4B,984,genetic
GALE,UGDH,984,genetic
NSA2,RPL11,984,genetic
NSA2,SDAD1,984,genetic
NSA2,RPL18,984,genetic
NDUFB1,NDUFA4,984,genetic
H2BC15,HIST2H3D,984,genetic
UQCRHL,UQCRFS1,984,genetic
RPS4Y2,RPS15,984,genetic
RPS4Y2,RPSA,984,genetic
BECN2,ULK2,984,genetic
PTPN11,STAT3,984,genetic
ATP6AP2,AGT,984,genetic
FDFT1,ERG28,984,genetic
RAD51,MRE11,984,genetic
THPO,CSF3,984,genetic
TMC1,CIB2,984,genetic
ACTB,VCL,984,genetic
RPS7,UTP14A,984,genetic
RPS7,EEF1B2,984,genetic
RPS7,TBL3,984,genetic
RPS7,NOB1,984,genetic
SPTB,EPB41,984,genetic
CYP2D6,UGT1A6,984,genetic
RPL11,RPL7L1,984,genetic
RPL11,NSA2,984,genetic
RPL11,MED1,984,genetic
RPL11,ATP5F1A,984,genetic
SGCE,SSPN,984,genetic
TRMU,MTO1,984,genetic
LRP2,LCN2,984,genetic
MRPL28,MRPL4,984,genetic
MRPL28,MRPL38,984,genetic
ALAS2,FECH,984,genetic
IFIH1,RNF125,984,genetic
COX7B,UQCRB,984,genetic
UBE3A,UBE2D1,984,genetic
UBE3A,UBE2D2,984,genetic
EIF4A3,CDC40,984,genetic
APLP2,APBB1,984,genetic
B2M,TAP1,984,genetic
IL17A,IL2,984,genetic
MYD88,BTK,984,genetic
FECH,ALAS2,984,genetic
FGA,AHSG,984,genetic
NOTCH1,DTX1,984,genetic
MIP,CALML4,984,genetic
MIP,CALML6,984,genetic
CCNH,CDK20,984,genetic
CRYBB2,CRYAA2,984,genetic
RPS27,EIF3D,984,genetic
RPS27,RPL17-C18orf32,984,genetic
PDIA4,ERO1B,984,genetic
PDIA4,ERO1A,984,genetic
H3-2,CBX2,984,genetic
AKT3,PIK3CA,984,genetic
SNCA,PRNP,984,genetic
PIK3CB,PTEN,984,genetic
LDB1,SSBP3,984,genetic
LDB1,LHX2,984,genetic
FKBP4,GLMN,983,genetic
CD74,RPLP0,983,genetic
CD74,RPS3,983,genetic
CD4,CD40LG,983,genetic
HEBP1,FPR3,983,genetic
RB1CC1,C9orf72,983,genetic
CDH17,CTNNA1,983,genetic
GABARAPL2,TBC1D15,983,genetic
MRPS10,RPS15,983,genetic
MRPS10,RPL30,983,genetic
MRPS10,RPL5,983,genetic
VAMP3,VTI1B,983,genetic
MRPS35,MRPS17,983,genetic
KCNQ1,KCNH2,983,genetic
GPKOW,BUD13,983,genetic
NOX3,NCF2,983,genetic
DIMT1,WDR36,983,genetic
RBM22,CWC25,983,genetic
UQCRC1,TUFM,983,genetic
UQCRC1,NDUFAB1,983,genetic
ADH1A,ADH1C,983,genetic
SIRT1,NFKB1,983,genetic
PSMD8,PSMB9,983,genetic
SNAP29,EHD1,983,genetic
SNAP29,NAPA,983,genetic
SNRPD3,IK,983,genetic
MAPK1,MKNK2,983,genetic
MAPK1,MYC,983,genetic
PLA2G3,PLA2G2D,983,genetic
RSPH14,RAB36,983,genetic
HMGXB4,BAP18,983,genetic
TAB1,RIPK1,983,genetic
EIF3D,RPS16,983,genetic
EIF3D,RPS3A,983,genetic
IL2RB,STAT5A,983,genetic
RBX1,COPS5,983,genetic
RIPK3,TICAM1,983,genetic
PAPOLA,WDR33,983,genetic
PYGL,GYS2,983,genetic
SALL4,SOX2,983,genetic
AHCY,CTH,983,genetic
IDH3G,OGDH,983,genetic
STAG2,CTCF,983,genetic
POLR2C,CTR9,983,genetic
POLR2C,RPS3,983,genetic
STUB1,ATXN3,983,genetic
MTFMT,MTHFD2,983,genetic
EIF3E,IFIT1,983,genetic
EIF3E,RPS18,983,genetic
EIF3E,RPS6,983,genetic
TGFB1,ITGB8,983,genetic
TGFB1,SMAD2,983,genetic
LAMB1,LAMA1,983,genetic
MRPL32,IMP3,983,genetic
MRPL32,RPL9P9,983,genetic
MRPL32,MRPL50,983,genetic
GCK,G6PC3,983,genetic
PPIF,CYCS,983,genetic
UTP18,LOC102724159,983,genetic
RPL19,EEF1A1,983,genetic
RPL19,MRPS5,983,genetic
WNT3,PORCN,983,genetic
PIGL,PIGC,983,genetic
COL1A1,ITGA2,983,genetic
MRPL27,IMP3,983,genetic
IBSP,ITGAV,983,genetic
GNRHR,GNAQ,983,genetic
NFKB1,SIRT1,983,genetic
GAR1,NOP56,983,genetic
PRPF19,SF3B4,983,genetic
PDHX,PDP2,983,genetic
PDHX,OGDH,983,genetic
SLC25A3,CBX1,983,genetic
SELPLG,CD40LG,983,genetic
GLI1,BTRC,983,genetic
IFNG,IL3,983,genetic
IFNG,IL6,983,genetic
MRPL51,MRPL15,983,genetic
TPI1,CSTF3,983,genetic
FANCE,RPS15,983,genetic
FANCE,RPL5,983,genetic
RPS12,EIF3A,983,genetic
TBP,CDK7,983,genetic
TBP,POLR2C,983,genetic
MTREX,NVL,983,genetic
NPRL2,RRAGC,983,genetic
UMPS,UPP1,983,genetic
APOB,LIPC,983,genetic
APOB,LCAT,983,genetic
NDUFS7,NDUFA4,983,genetic
CEBPZ,GTPBP4,983,genetic
PKD2,PKHD1,983,genetic
CPSF3,CPSF7,983,genetic
HOXB7,HOXB6,983,genetic
PDZD11,ATP7A,983,genetic
NFYB,REPIN1,983,genetic
TARDBP,G3BP1,983,genetic
FLT3,KITLG,983,genetic
CLTA,AP2A1,983,genetic
AKR1D1,AKR1C3,983,genetic
AKR1D1,AKR1C1,983,genetic
LRP1,APP,983,genetic
H4C9,H2AC7,983,genetic
MRPS7,MRPL41,983,genetic
TNFSF9,CD27,983,genetic
SYMPK,CSTF2T,983,genetic
NOP53,AGL,983,genetic
TRAF2,TNFRSF11A,983,genetic
FBXL12,CUL1,983,genetic
TICAM1,RIPK3,983,genetic
CYTH4,ARF6,983,genetic
CYTH4,ARF1,983,genetic
SMO,EVC,983,genetic
ALDH1A2,CYP26C1,983,genetic
KNSTRN,SPAG5,983,genetic
NEDD8,UBA52,983,genetic
DAD1,KRTCAP2,983,genetic
MKNK2,MAPK1,983,genetic
TUBG2,TUBGCP5,983,genetic
SCML2,BMI1,983,genetic
TSG101,LRSAM1,983,genetic
DPF2,BCL7C,983,genetic
LSM7,XRN1,983,genetic
LAMA5,ITGB1,983,genetic
TRIM28,CHD3,983,genetic
EIF2S3,RPS27A,983,genetic
SESN2,RBX1,983,genetic
EIF3G,FAU,983,genetic
NOL11,HEATR1,983,genetic
ACSS2,CS,983,genetic
MRPS25,AURKAIP1,983,genetic
RARA,RXRG,983,genetic
NUP210,NUP160,983,genetic
RPA1,ATR,983,genetic
EEFSEC,RPS11,983,genetic
UTP3,RPS24,983,genetic
UTP3,RSL1D1,983,genetic
UTP3,RPS11,983,genetic
H3-3B,H2BC8,983,genetic
H3-3B,SMARCA4,983,genetic
H3-3B,AIRE,983,genetic
HSPBP1,FAU,983,genetic
MED10,POLR2G,983,genetic
ERG28,SIGMAR1,983,genetic
MBD2,DNMT1,983,genetic
CCNB1,GADD45A,983,genetic
SORT1,APOB,983,genetic
PRPF38A,LSM8,983,genetic
PRPF38A,LSM7,983,genetic
APC,SPATA13,983,genetic
MDM2,CHEK2,983,genetic
MRPL44,MRPL42,983,genetic
COX5B,COX6B2,983,genetic
MRPS9,MRPL42,983,genetic
MRPS9,RPL9P9,983,genetic
MRPS9,MED1,983,genetic
MRPS9,RPS2,983,genetic
EPC2,ACTL6A,983,genetic
EPC2,BRD8,983,genetic
SRSF1,PTBP1,983,genetic
NDUFB5,UQCRQ,983,genetic
RPL35,IMP3,983,genetic
RIPK1,TAB1,983,genetic
MRPS18B,AURKAIP1,983,genetic
TLR2,NOD2,983,genetic
MRPL15,MRPL19,983,genetic
BUD13,GPKOW,983,genetic
NDUFAF1,NDUFA2,983,genetic
PREB,SEC24B,983,genetic
KIF11,KIF15,983,genetic
BARD1,UBE2D3,983,genetic
ITGAV,IBSP,983,genetic
GYS2,PYGL,983,genetic
GALC,ASAH1,983,genetic
UTP20,LOC102724159,983,genetic
UTP6,RPS11,983,genetic
AARS1,GARS1,983,genetic
RBM25,U2AF2,983,genetic
MARS1,EARS2,983,genetic
ATP5F1B,ATPAF1,983,genetic
MYOM2,DDX58,983,genetic
RBL2,TFDP1,983,genetic
RBL2,TFDP2,983,genetic
SMAD7,SMAD2,983,genetic
SMAD2,TGFB1,983,genetic
SMAD2,ACVR2B,983,genetic
SMAD2,SMAD7,983,genetic
KCNH2,KCNQ1,983,genetic
TMED2,TMED4,983,genetic
TELO2,RUVBL2,983,genetic
CREBBP,ARNTL,983,genetic
ITGA2B,CIB1,983,genetic
PCSK2,SCG5,983,genetic
SLC9A3R1,SLC34A1,983,genetic
VAMP7,STX16,983,genetic
AJUBA,LATS2,983,genetic
YJU2,EIF4A3,983,genetic
MAPK3,DUSP9,983,genetic
MAPK3,IQGAP1,983,genetic
MAPK3,HRAS,983,genetic
PHYH,PEX7,983,genetic
PLD2,ARF6,983,genetic
RAB36,RSPH14,983,genetic
MSH4,HFM1,983,genetic
UBE2R2,UBA52,983,genetic
DDX18,NOP2,983,genetic
EP300,H2AC8,983,genetic
NAPA,SNAP29,983,genetic
MED26,POLR2G,983,genetic
MTIF2,MRPL19,983,genetic
MTIF2,MRPL3,983,genetic
POLD3,FEN1,983,genetic
SELP,GLG1,983,genetic
SNRNP40,CWC22,983,genetic
SNRNP40,SART1,983,genetic
MECR,OXSM,983,genetic
LHX4,ISL1,983,genetic
IL7,IL6,983,genetic
STAM2,JAK2,983,genetic
LCAT,APOB,983,genetic
IFT46,DAW1,983,genetic
TUBB4A,TUBA4A,983,genetic
KYNU,IDO1,983,genetic
NOP58,RPL5,983,genetic
GPAT3,GPAT2,983,genetic
WNT5A,PTK7,983,genetic
STAT3,CISH,983,genetic
PI4K2B,PI4KB,983,genetic
PPARGC1A,NR1H4,983,genetic
PPARGC1A,NR5A2,983,genetic
NUP54,NUP153,983,genetic
RAD18,RAD52,983,genetic
XRN1,LSM7,983,genetic
MRPL3,MRRF,983,genetic
MRPL3,MTIF2,983,genetic
RAB7A,OSBPL1A,983,genetic
ANK1,EPB42,983,genetic
ACAT1,OXCT2,983,genetic
SQLE,DHCR7,983,genetic
SNRPF,IK,983,genetic
SNRPF,ERH,983,genetic
TINF2,TNKS,983,genetic
L2HGDH,D2HGDH,983,genetic
MFAP1,CDC40,983,genetic
MFAP1,LSM7,983,genetic
MFAP1,LSM3,983,genetic
BCL2A1,BAK1,983,genetic
IQGAP1,MAPK3,983,genetic
IQGAP1,BRAF,983,genetic
UQCRC2,NDUFA12,983,genetic
DHX38,DDX23,983,genetic
IRF8,IRF1,983,genetic
RPL3L,RPS19,983,genetic
RPL3L,RPS15,983,genetic
RPL3L,RPL12,983,genetic
RPL3L,RPS3,983,genetic
NDUFB10,UQCR11,983,genetic
MED9,MED13,983,genetic
NOB1,RPS9,983,genetic
NOB1,RPS18,983,genetic
NOB1,RPS16,983,genetic
NOB1,RPS19,983,genetic
PRPSAP2,PRPS1,983,genetic
G6PC3,GCK,983,genetic
TP53,TAF9,983,genetic
TP53,WT1,983,genetic
TP53,TADA3,983,genetic
TXNL4A,MFAP1,983,genetic
IFNAR1,IFNA10,983,genetic
IFNAR1,IFNA14,983,genetic
RPS11,MRPS12,983,genetic
RPS11,UTP6,983,genetic
RPS11,EEFSEC,983,genetic
RPS11,UTP15,983,genetic
RPS11,UTP3,983,genetic
SF3B4,PRPF19,983,genetic
RPS27A,PCNA,983,genetic
RPS27A,EIF2S3,983,genetic
RPS27A,DDX58,983,genetic
MRPS5,RPL19,983,genetic
MRPS5,RPL11,983,genetic
MRPS5,RPS15,983,genetic
ALDH1L1,GART,983,genetic
CRHBP,CRHR1,983,genetic
NHP2,SHQ1,983,genetic
H2BC1,H3C8,983,genetic
ABT1,NOP14,983,genetic
GNA12,GPR55,983,genetic
SIGMAR1,ERG28,983,genetic
HSD17B12,HACD2,983,genetic
RPS3,POLR2C,983,genetic
RPS3,CD74,983,genetic
RPS3,RPL7L1,983,genetic
RPS3,RPS4Y2,983,genetic
RPS3,IMP3,983,genetic
RPS3,RPL3L,983,genetic
RPS3,TSR1,983,genetic
ATM,RAD17,983,genetic
CCT5,BBS10,983,genetic
TEX12,SYCP1,983,genetic
TKTL2,TPK1,983,genetic
OXSM,MECR,983,genetic
ANK3,ADD1,983,genetic
FBXO4,CUL1,983,genetic
